datum;nummer1;nummer2;nummer3;nummer4;nummer5;zz1;zz2;spielEinsatz;anzahlKlasse1;quoteKlasse1;anzahlKlasse2;quoteKlasse2;anzahlKlasse3;quoteKlasse3;anzahlKlasse4;quoteKlasse4;anzahlKlasse5;quoteKlasse5;anzahlKlasse6;quoteKlasse6;anzahlKlasse7;quoteKlasse7;anzahlKlasse8;quoteKlasse8;anzahlKlasse9;quoteKlasse9;anzahlKlasse10;quoteKlasse10;anzahlKlasse11;quoteKlasse11;anzahlKlasse12;quoteKlasse12;tag
24.11.2023;16;27;33;34;39;2;7;35.925.400,00 €;0;0,00 €;4;386.198,00 €;11;79.199,10 €;28;5.132,20 €;576;311,80 €;1.715;115,20 €;1.297;110,70 €;25.622;18,10 €;27.905;18,10 €;56.077;17,20 €;130.858;9,20 €;398.450;9,10 €;Fr
28.11.2023;11;12;13;23;36;3;8;23.270.440,00 €;0;0,00 €;5;200.125,70 €;4;141.077,00 €;25;3.723,20 €;503;231,30 €;1.460;91,40 €;958;91,40 €;19.702;15,10 €;21.957;15,10 €;41.406;15,10 €;94.769;8,20 €;300.929;7,80 €;Di
01.12.2023;23;32;38;45;49;1;9;39.633.980,00 €;0;0,00 €;1;1.704.261,10 €;3;320.374,60 €;35;4.529,50 €;635;312,00 €;1.303;167,20 €;1.405;112,80 €;18.418;27,40 €;26.583;21,20 €;62.258;17,10 €;98.331;13,60 €;375.986;10,60 €;Fr
05.12.2023;6;11;16;26;49;2;9;26.076.096,00 €;0;0,00 €;7;175.361,70 €;3;175.361,70 €;30;3.476,80 €;625;208,60 €;1.146;125,10 €;1.461;71,30 €;15.285;21,70 €;20.757;17,90 €;46.676;15,00 €;79.989;11,00 €;277.818;9,50 €;Di
08.12.2023;2;8;28;32;37;3;6;42.707.078,00 €;0;0,00 €;3;612.134,70 €;7;147.949,50 €;50;3.416,50 €;727;293,70 €;1.915;122,60 €;1.429;119,50 €;28.063;19,40 €;31.927;19,00 €;65.519;17,50 €;144.456;9,90 €;472.619;9,10 €;Fr
12.12.2023;2;8;20;34;40;9;12;29.375.512,00 €;0;0,00 €;3;421.049,00 €;2;356.178,00 €;17;6.911,80 €;379;387,50 €;778;207,60 €;1.026;114,50 €;11.087;33,80 €;17.526;23,80 €;45.687;17,30 €;57.867;17,10 €;262.630;11,30 €;Di
15.12.2023;7;15;17;18;39;1;10;47.084.824,00 €;0;0,00 €;2;1.012.323,70 €;8;142.725,80 €;37;5.090,20 €;664;354,50 €;1.537;168,40 €;1.761;106,90 €;22.698;26,40 €;32.292;20,70 €;85.645;14,80 €;116.306;13,60 €;471.548;10,10 €;Fr
19.12.2023;4;6;17;31;45;6;12;34.112.122,00 €;0;0,00 €;0;0,00 €;7;118.174,10 €;16;8.528,00 €;547;311,80 €;970;193,40 €;1.189;114,70 €;13.900;31,20 €;21.773;22,30 €;54.261;16,90 €;72.360;15,90 €;317.150;10,90 €;Di
22.12.2023;4;6;12;31;38;2;12;57.803.910,00 €;0;0,00 €;2;1.976.194,60 €;10;140.174,40 €;40;5.780,30 €;853;338,80 €;1.545;205,70 €;2.105;109,80 €;22.223;33,10 €;41.016;20,00 €;101.027;16,20 €;114.853;16,20 €;556.342;10,50 €;Fr
26.12.2023;4;13;16;22;27;1;10;34.682.770,00 €;0;0,00 €;0;0,00 €;7;120.151,00 €;18;7.707,20 €;645;268,80 €;1.288;148,10 €;1.584;87,50 €;16.573;26,60 €;25.587;19,30 €;67.874;13,80 €;84.571;13,80 €;347.316;10,10 €;Di
29.12.2023;2;21;34;40;48;2;6;74.719.944,00 €;0;0,00 €;2;2.352.158,30 €;8;226.494,80 €;65;4.598,10 €;993;376,20 €;2.465;166,70 €;2.268;131,70 €;38.607;24,60 €;46.932;22,60 €;102.322;19,70 €;211.004;11,90 €;711.460;10,60 €;Fr
02.01.2024;19;26;36;48;49;10;11;58.153.002,00 €;0;0,00 €;3;833.526,30 €;8;176.276,20 €;38;6.121,30 €;792;367,10 €;1.531;208,90 €;1.869;124,40 €;22.139;33,40 €;35.955;23,00 €;89.915;17,40 €;116.190;16,80 €;527.283;11,10 €;Di
05.01.2024;11;30;32;45;47;3;10;94.083.704,00 €;0;0,00 €;9;2.388.351,90 €;17;134.207,60 €;78;4.824,80 €;1.322;355,80 €;3.122;165,70 €;3.142;119,70 €;47.716;25,10 €;59.208;22,60 €;132.876;19,10 €;263.029;12,00 €;894.780;10,60 €;Fr
09.01.2024;9;12;26;41;47;7;10;72.843.342,00 €;0;0,00 €;4;5.142.221,90 €;21;84.116,70 €;55;5.297,60 €;1.170;311,20 €;2.355;170,10 €;2.589;112,50 €;33.768;27,50 €;51.196;20,20 €;114.213;17,20 €;179.363;13,70 €;743.261;9,90 €;Di
12.01.2024;3;31;34;43;45;6;9;97.622.288,00 €;0;0,00 €;5;5.018.161,10 €;8;295.917,50 €;80;4.881,10 €;1.372;355,70 €;3.415;157,20 €;3.009;129,70 €;53.914;23,00 €;64.176;21,60 €;138.941;18,90 €;296.037;11,10 €;957.645;10,30 €;Fr
16.01.2024;6;19;32;39;42;4;9;76.765.706,00 €;1;120.000.000,00 €;9;2.398.356,60 €;15;124.104,50 €;90;3.411,80 €;1.408;272,60 €;3.751;112,50 €;3.064;100,20 €;50.822;19,20 €;57.647;18,90 €;119.626;17,30 €;257.975;10,00 €;807.648;9,60 €;Di
19.01.2024;10;12;18;33;47;7;10;43.413.472,00 €;0;0,00 €;3;622.259,70 €;3;350.925,50 €;46;3.775,00 €;883;245,80 €;1.651;144,60 €;1.770;98,10 €;23.340;23,70 €;35.596;17,30 €;72.991;16,00 €;113.213;12,90 €;485.031;9,00 €;Fr
23.01.2024;9;18;20;32;39;5;8;27.271.148,00 €;0;0,00 €;2;586.329,60 €;10;66.132,50 €;37;2.948,20 €;457;298,30 €;1.563;101,70 €;984;101,70 €;22.338;17,20 €;20.359;17,20 €;42.923;17,10 €;116.485;9,10 €;288.300;9,10 €;Di
26.01.2024;18;23;35;37;41;6;7;42.291.158,00 €;0;0,00 €;1;1.818.519,70 €;5;205.112,10 €;35;4.833,20 €;805;262,60 €;1.541;150,90 €;1.571;107,60 €;21.647;24,90 €;33.661;17,90 €;65.717;17,30 €;113.535;12,50 €;459.810;9,30 €;Fr
30.01.2024;10;12;15;46;48;9;11;29.480.728,00 €;0;0,00 €;1;1.267.671,30 €;2;357.453,80 €;14;8.423,00 €;365;403,80 €;708;229,00 €;902;130,70 €;11.226;33,40 €;17.425;24,10 €;42.575;18,60 €;61.451;16,10 €;269.928;11,00 €;Di
02.02.2024;13;17;21;30;39;8;11;47.544.400,00 €;0;0,00 €;5;408.881,80 €;14;82.353,60 €;38;5.004,60 €;799;297,50 €;1.272;205,50 €;2.031;93,60 €;18.148;33,40 €;33.482;20,20 €;86.368;16,10 €;92.948;16,10 €;465.425;10,30 €;Fr
06.02.2024;16;19;20;26;44;1;4;33.749.854,00 €;0;0,00 €;2;756.559,20 €;1;756.559,20 €;26;5.192,20 €;445;379,20 €;1.108;167,50 €;1.076;125,40 €;15.859;27,10 €;23.064;20,80 €;51.804;17,50 €;83.067;13,70 €;345.845;9,90 €;Di
09.02.2024;4;10;11;20;22;7;10;51.281.954,00 €;1;63.259.937,70 €;10;220.512,40 €;11;113.053,30 €;59;3.476,70 €;1.359;188,60 €;2.134;132,10 €;2.561;80,00 €;27.283;23,90 €;45.825;15,90 €;96.470;14,30 €;135.575;12,70 €;582.636;8,90 €;Fr
13.02.2024;7;20;22;45;48;10;12;25.140.766,00 €;0;0,00 €;2;540.526,40 €;2;304.831,70 €;22;9.142,00 €;316;397,70 €;650;212,70 €;787;127,70 €;9.232;34,70 €;14.687;24,30 €;39.374;17,20 €;49.755;17,00 €;215.359;11,80 €;Di
16.02.2024;7;11;17;18;34;3;5;39.985.072,00 €;0;0,00 €;1;1.719.358,10 €;4;242.409,50 €;45;3.554,20 €;830;240,80 €;2.384;95,00 €;1.613;95,00 €;32.406;15,70 €;39.840;14,70 €;72.197;14,70 €;147.009;9,10 €;537.828;7,50 €;Fr
20.02.2024;1;3;11;15;30;4;10;27.261.184,00 €;0;0,00 €;3;390.743,60 €;7;94.440,50 €;22;4.956,50 €;511;266,70 €;1.023;146,50 €;1.287;84,70 €;13.523;25,70 €;20.514;18,90 €;50.049;14,70 €;69.908;13,10 €;280.000;9,80 €;Di
23.02.2024;10;19;22;37;41;2;6;43.185.796,00 €;2;15.495.760,40 €;4;464.247,30 €;11;95.205,00 €;49;3.525,30 €;766;281,80 €;1.774;133,80 €;1.620;106,60 €;25.437;21,60 €;32.477;18,90 €;68.901;16,90 €;135.064;10,70 €;454.071;9,60 €;Fr
27.02.2024;15;17;30;38;49;1;11;24.007.036,00 €;0;0,00 €;1;1.032.302,50 €;1;582.170,60 €;11;8.729,80 €;313;383,40 €;564;234,10 €;834;115,10 €;8.645;35,40 €;13.630;25,00 €;37.280;17,40 €;46.195;17,40 €;203.674;11,90 €;Di
01.03.2024;13;26;30;34;41;3;7;40.444.064,00 €;0;0,00 €;2;869.547,30 €;7;140.109,70 €;53;3.052,30 €;701;288,40 €;2.429;101,10 €;1.368;101,10 €;34.726;17,40 €;30.985;17,40 €;59.109;17,40 €;187.144;8,70 €;435.651;8,70 €;Fr
05.03.2024;2;20;30;31;40;8;12;27.133.078,00 €;0;0,00 €;1;1.166.722,30 €;5;131.595,40 €;15;7.235,40 €;373;363,70 €;684;218,10 €;832;130,40 €;9.877;35,00 €;16.824;22,90 €;40.218;18,20 €;53.805;17,00 €;234.903;11,70 €;Di
08.03.2024;2;11;17;23;49;4;12;43.584.222,00 €;1;30.529.950,70 €;5;374.824,30 €;8;132.114,60 €;19;9.175,60 €;734;296,80 €;1.070;224,00 €;2.145;81,20 €;15.710;35,30 €;31.893;19,40 €;87.327;15,70 €;80.369;15,70 €;426.773;10,30 €;Fr
12.03.2024;2;8;11;16;20;4;10;24.460.302,00 €;0;0,00 €;3;350.597,60 €;5;118.632,40 €;17;5.755,30 €;625;195,60 €;1.111;121,00 €;1.572;62,20 €;13.658;22,80 €;22.271;15,60 €;53.925;12,30 €;66.017;12,30 €;272.729;9,10 €;Di
15.03.2024;16;20;25;30;49;3;10;39.782.954,00 €;0;0,00 €;1;1.710.667,00 €;4;241.184,10 €;40;3.978,20 €;580;342,90 €;1.409;155,20 €;1.216;130,80 €;21.203;23,90 €;29.161;19,40 €;62.772;17,10 €;113.668;11,80 €;398.944;10,10 €;Fr
19.03.2024;1;20;28;32;49;3;10;26.867.186,00 €;0;0,00 €;0;0,00 €;3;217.176,40 €;13;8.266,80 €;354;379,40 €;872;169,40 €;745;144,20 €;15.116;23,00 €;16.289;23,00 €;36.250;20,00 €;77.670;11,60 €;261.685;10,40 €;Di
22.03.2024;5;17;36;37;50;3;7;41.992.946,00 €;0;0,00 €;3;986.995,20 €;5;203.665,70 €;43;3.906,30 €;636;330,10 €;2.385;108,10 €;1.305;108,10 €;35.944;17,90 €;29.999;17,90 €;60.643;17,90 €;192.984;8,80 €;449.072;8,80 €;Fr
26.03.2024;12;15;17;30;32;1;6;29.889.170,00 €;0;0,00 €;1;1.285.664,30 €;7;103.579,20 €;20;5.979,80 €;481;310,80 €;985;166,90 €;1.088;109,90 €;14.118;27,00 €;21.474;19,80 €;50.392;16,00 €;73.583;13,70 €;301.125;10,00 €;Di
29.03.2024;7;11;30;31;39;5;10;45.867.754,00 €;0;0,00 €;1;1.972.313,40 €;7;158.899,00 €;35;5.242,00 €;747;307,00 €;1.716;147,00 €;1.583;115,90 €;24.953;23,40 €;33.849;19,30 €;75.321;16,40 €;130.501;11,80 €;487.595;9,50 €;Fr
02.04.2024;14;17;29;32;45;1;2;31.301.330,00 €;0;0,00 €;5;269.191,40 €;11;69.005,20 €;13;9.631,10 €;655;238,90 €;889;193,60 €;1.609;77,80 €;13.068;30,50 €;22.331;19,90 €;54.996;15,30 €;70.354;15,00 €;311.671;10,10 €;Di
05.04.2024;5;8;16;30;37;1;10;51.892.106,00 €;0;0,00 €;4;557.840,10 €;18;69.910,10 €;30;6.918,90 €;841;308,50 €;1.735;164,40 €;2.074;100,00 €;24.209;27,30 €;35.862;20,60 €;91.830;15,20 €;127.005;13,70 €;500.628;10,50 €;Fr
09.04.2024;1;7;21;27;43;1;3;40.439.460,00 €;0;0,00 €;2;869.448,30 €;4;245.164,20 €;31;5.217,90 €;757;267,10 €;1.571;141,50 €;1.699;95,20 €;20.986;24,50 €;33.174;17,30 €;68.632;15,90 €;102.611;13,30 €;449.047;9,10 €;Di
12.04.2024;1;34;39;47;49;1;12;63.373.716,00 €;0;0,00 €;0;0,00 €;7;219.544,60 €;28;9.053,30 €;718;441,30 €;1.652;210,90 €;1.870;135,50 €;23.631;34,10 €;33.771;26,70 €;89.014;19,20 €;127.107;16,80 €;500.947;12,80 €;Fr
16.04.2024;35;36;37;41;48;1;12;55.830.692,00 €;0;0,00 €;1;5.125.789,50 €;8;169.236,70 €;39;5.726,20 €;581;480,40 €;1.475;208,10 €;1.547;144,30 €;21.401;33,20 €;28.932;27,40 €;76.211;19,70 €;118.042;15,90 €;438.891;12,90 €;Di
19.04.2024;8;14;21;34;36;1;2;86.119.940,00 €;0;0,00 €;5;740.631,40 €;19;109.916,20 €;55;6.263,20 €;1.542;279,20 €;2.623;180,50 €;3.708;92,90 €;37.911;28,90 €;61.980;19,80 €;145.545;15,90 €;201.208;14,40 €;867.363;10,00 €;Fr
23.04.2024;2;3;6;15;35;1;3;77.461.662,00 €;2;60.000.000,00 €;6;3.443.196,40 €;3;626.148,40 €;48;6.455,10 €;1.171;330,70 €;2.740;155,40 €;2.589;119,60 €;39.087;25,20 €;58.326;18,90 €;122.370;17,00 €;200.251;13,00 €;830.086;9,40 €;Di
26.04.2024;3;18;23;29;47;5;12;43.239.614,00 €;0;0,00 €;3;619.767,80 €;11;95.323,60 €;27;6.405,80 €;750;288,20 €;1.100;216,10 €;1.867;92,60 €;15.860;34,70 €;30.309;20,30 €;79.345;16,30 €;81.495;16,30 €;418.702;10,40 €;Fr
30.04.2024;4;20;33;37;45;8;9;29.769.066,00 €;0;0,00 €;6;250.246,20 €;2;250.246,20 €;20;5.953,80 €;508;293,00 €;900;181,90 €;966;123,20 €;13.908;27,20 €;21.083;20,10 €;42.727;18,80 €;74.850;13,40 €;311.648;9,60 €;Di
03.05.2024;9;17;36;40;45;5;7;41.737.776,00 €;0;0,00 €;6;299.120,70 €;8;126.517,60 €;42;3.975,00 €;599;348,30 €;1.778;130,90 €;1.251;130,90 €;26.337;20,20 €;29.487;20,10 €;58.720;19,10 €;145.069;9,70 €;437.524;9,60 €;Fr
07.05.2024;3;11;32;33;35;3;11;31.194.216,00 €;0;0,00 €;1;1.341.351,20 €;3;252.153,20 €;32;3.899,20 €;431;361,80 €;1.374;125,40 €;988;125,40 €;16.939;23,40 €;22.226;19,90 €;48.081;17,50 €;78.727;13,30 €;335.215;9,40 €;Di
10.05.2024;28;31;39;45;49;8;11;45.846.066,00 €;0;0,00 €;3;657.126,90 €;8;138.970,80 €;22;8.335,60 €;552;415,20 €;1.141;220,90 €;1.336;137,20 €;16.527;35,30 €;26.015;25,10 €;63.206;19,50 €;87.926;17,50 €;396.403;11,70 €;Fr
14.05.2024;19;22;23;24;27;1;6;35.494.868,00 €;0;0,00 €;3;508.759,70 €;15;57.383,30 €;23;6.173,00 €;571;310,80 €;1.230;158,70 €;1.345;105,50 €;18.034;25,00 €;26.938;18,70 €;61.724;15,50 €;90.758;13,10 €;385.910;9,30 €;Di
17.05.2024;1;2;29;36;48;1;11;52.751.016,00 €;0;0,00 €;4;567.073,40 €;7;182.744,50 €;21;10.047,80 €;572;461,10 €;1.350;214,90 €;1.532;137,70 €;18.731;35,90 €;29.215;25,70 €;75.534;18,80 €;102.705;17,30 €;437.100;12,20 €;Fr
21.05.2024;7;23;31;33;38;10;11;39.686.080,00 €;0;0,00 €;0;0,00 €;5;192.477,40 €;29;5.473,90 €;524;378,60 €;1.018;214,40 €;1.412;112,40 €;15.204;33,20 €;26.463;21,30 €;69.306;16,20 €;78.718;16,20 €;376.843;10,60 €;Di
24.05.2024;2;3;4;21;45;6;12;60.513.670,00 €;0;0,00 €;5;861.717,80 €;15;97.830,40 €;39;6.206,50 €;734;412,20 €;1.579;210,70 €;1.872;129,30 €;23.232;33,20 €;38.661;22,30 €;100.285;16,40 €;123.028;16,40 €;548.461;11,10 €;Fr
28.05.2024;13;26;27;35;46;3;4;52.651.142,00 €;0;0,00 €;5;452.799,80 €;4;319.197,50 €;30;7.020,10 €;968;271,90 €;2.029;142,70 €;1.825;115,30 €;27.132;24,70 €;45.008;16,80 €;83.891;16,80 €;140.622;12,60 €;610.683;8,70 €;Di
31.05.2024;4;23;34;39;45;6;7;79.791.780,00 €;0;0,00 €;4;857.761,60 €;12;161.245,80 €;73;4.372,10 €;1.386;287,80 €;2.965;148,00 €;2.824;113,00 €;40.967;24,80 €;59.401;19,10 €;123.989;17,30 €;219.713;12,20 €;836.410;9,60 €;Fr
04.06.2024;1;3;24;43;49;2;4;73.342.924,00 €;1;120.000.000,00 €;2;7.886.590,60 €;13;136.812,70 €;45;6.519,30 €;955;383,90 €;2.372;170,00 €;2.282;128,50 €;36.664;25,50 €;48.408;21,50 €;107.076;18,40 €;198.640;12,40 €;737.973;10,00 €;Di
07.06.2024;8;15;29;37;45;5;10;42.973.866,00 €;0;0,00 €;5;369.575,20 €;8;130.264,50 €;56;3.069,50 €;928;231,50 €;1.720;137,40 €;2.058;83,50 €;24.192;22,60 €;32.266;18,90 €;71.290;16,20 €;122.133;11,80 €;436.052;10,00 €;Fr
11.06.2024;4;12;16;29;31;1;9;29.025.846,00 €;0;0,00 €;0;0,00 €;8;87.984,50 €;36;3.225,00 €;560;259,10 €;1.110;143,80 €;1.426;81,40 €;14.906;24,80 €;22.433;18,40 €;52.942;14,80 €;74.883;13,00 €;301.619;9,70 €;Di
14.06.2024;10;21;27;42;46;2;6;43.549.038,00 €;0;0,00 €;3;1.040.240,00 €;8;132.008,00 €;32;5.443,60 €;678;321,10 €;1.632;146,70 €;1.286;135,40 €;23.574;23,50 €;29.364;21,10 €;62.769;18,70 €;128.671;11,40 €;440.502;10,00 €;Fr
18.06.2024;4;10;23;24;45;7;8;31.481.444,00 €;0;0,00 €;2;676.851,00 €;6;127.237,50 €;23;5.475,00 €;564;279,00 €;1.280;135,20 €;1.129;111,50 €;17.058;23,50 €;26.179;17,10 €;51.254;16,50 €;87.162;12,10 €;363.177;8,70 €;Di
21.06.2024;2;22;24;30;40;5;6;46.045.718,00 €;0;0,00 €;3;659.988,60 €;7;159.515,50 €;28;6.577,90 €;619;371,90 €;1.465;172,80 €;1.298;141,80 €;22.776;25,70 €;30.931;21,20 €;65.156;19,00 €;124.460;12,40 €;472.464;9,80 €;Fr
25.06.2024;8;14;25;31;45;3;12;34.110.942,00 €;0;0,00 €;3;488.923,50 €;6;137.865,00 €;23;5.932,30 €;536;318,10 €;1.014;185,00 €;1.327;102,80 €;14.601;29,70 €;22.822;21,20 €;54.719;16,80 €;76.709;15,00 €;332.304;10,40 €;Di
28.06.2024;1;8;30;43;45;10;12;51.337.300,00 €;0;0,00 €;2;1.103.751,90 €;9;138.325,50 €;26;7.898,00 €;625;410,60 €;1.168;241,70 €;1.533;133,90 €;17.769;36,80 €;27.089;27,00 €;72.610;19,00 €;97.018;17,80 €;417.420;12,40 €;Fr
02.07.2024;10;29;30;32;40;6;12;41.284.098,00 €;0;0,00 €;3;591.738,70 €;5;200.227,80 €;26;6.351,30 €;496;416,10 €;1.250;181,60 €;1.196;138,00 €;16.389;32,10 €;25.462;23,10 €;62.792;17,70 €;87.478;15,90 €;356.977;11,70 €;Di
05.07.2024;4;11;16;25;32;1;11;59.669.426,00 €;0;0,00 €;5;513.157,00 €;11;131.543,90 €;34;7.019,90 €;934;319,40 €;1.630;201,30 €;2.831;84,30 €;23.370;32,50 €;39.367;21,50 €;112.116;15,30 €;123.427;15,30 €;546.717;11,00 €;Fr
09.07.2024;5;14;25;26;44;8;10;50.432.612,00 €;1;98.183.614,80 €;5;433.720,40 €;3;407.663,60 €;50;4.034,60 €;841;299,80 €;1.691;164,00 €;1.888;106,80 €;23.755;27,00 €;37.355;19,20 €;82.786;16,40 €;120.556;14,10 €;532.528;9,60 €;Di
12.07.2024;2;14;30;32;34;3;4;40.689.308,00 €;0;0,00 €;3;583.213,40 €;9;109.635,00 €;31;5.250,20 €;615;330,80 €;1.441;155,30 €;1.164;139,80 €;20.340;25,50 €;29.709;19,50 €;57.208;19,20 €;111.006;12,30 €;440.021;9,30 €;Fr
16.07.2024;8;22;27;36;43;5;8;28.489.540,00 €;0;0,00 €;0;0,00 €;3;230.290,40 €;33;3.453,20 €;558;255,20 €;1.593;100,50 €;1.099;100,50 €;20.823;17,70 €;22.618;17,70 €;45.865;16,70 €;105.914;9,30 €;308.382;9,30 €;Di
19.07.2024;13;18;22;26;32;10;11;41.881.200,00 €;0;0,00 €;5;605.188,30 €;7;145.088,40 €;19;8.817,00 €;599;349,50 €;1.016;226,70 €;1.829;91,50 €;14.166;37,60 €;26.567;22,40 €;77.900;16,60 €;75.198;16,60 €;378.291;11,20 €;Fr
23.07.2024;9;13;21;24;38;6;12;31.446.758,00 €;0;0,00 €;3;450.736,80 €;8;95.322,90 €;24;5.241,10 €;550;285,80 €;962;179,70 €;1.507;83,40 €;13.869;28,90 €;22.859;19,60 €;62.443;14,30 €;70.540;14,30 €;313.542;10,10 €;Di
26.07.2024;7;11;22;26;46;5;11;45.740.058,00 €;2;21.343.939,10 €;7;280.974,60 €;16;69.324,70 €;35;5.227,40 €;877;260,70 €;1.405;179,00 €;1.963;93,20 €;19.632;29,70 €;35.228;18,50 €;85.413;15,20 €;96.917;15,20 €;475.519;9,70 €;Fr
30.07.2024;2;16;30;31;49;2;5;26.297.122,00 €;0;0,00 €;2;565.388,10 €;3;212.568,40 €;24;4.382,80 €;404;325,40 €;969;149,20 €;903;116,40 €;13.770;24,30 €;17.670;21,20 €;37.572;18,80 €;76.335;11,60 €;265.831;10,00 €;Di
02.08.2024;14;20;26;30;31;1;2;40.659.014,00 €;0;0,00 €;6;291.389,60 €;4;246.495,20 €;25;6.505,40 €;613;331,60 €;1.328;168,30 €;1.453;111,90 €;18.244;28,40 €;27.588;21,00 €;61.816;17,70 €;95.128;14,40 €;396.799;10,40 €;Fr
06.08.2024;4;9;22;32;35;9;10;29.237.936,00 €;0;0,00 €;1;1.257.231,20 €;2;354.509,90 €;15;7.796,70 €;456;320,50 €;861;186,70 €;1.037;112,70 €;12.610;29,50 €;21.046;19,70 €;47.295;16,60 €;67.459;14,60 €;308.024;9,60 €;Di
09.08.2024;15;18;25;29;35;1;5;43.811.942,00 €;0;0,00 €;2;941.956,70 €;13;81.726,10 €;34;5.154,30 €;731;299,60 €;1.577;152,80 €;1.503;116,50 €;21.621;25,80 €;33.513;18,60 €;68.985;17,10 €;112.631;13,10 €;453.264;9,80 €;Fr
13.08.2024;6;9;33;34;50;1;7;32.229.490,00 €;0;0,00 €;1;1.385.868,00 €;2;390.782,50 €;30;4.297,20 €;485;332,20 €;1.128;157,10 €;1.020;126,30 €;16.008;25,60 €;22.246;20,60 €;47.122;18,40 €;87.082;12,40 €;333.138;9,80 €;Di
16.08.2024;4;11;16;46;50;1;3;46.581.494,00 €;0;0,00 €;3;667.668,00 €;7;161.371,60 €;25;7.453,00 €;559;388,80 €;1.433;178,70 €;1.290;144,40 €;22.013;26,90 €;31.168;21,20 €;65.478;19,20 €;119.982;13,10 €;472.851;9,90 €;Fr
20.08.2024;25;28;29;31;33;6;12;35.334.832,00 €;0;0,00 €;2;759.698,80 €;5;171.373,90 €;19;7.438,90 €;464;380,70 €;968;200,70 €;1.137;124,30 €;14.703;30,60 €;21.147;23,80 €;52.211;18,20 €;80.222;14,80 €;318.804;11,20 €;Di
23.08.2024;13;21;22;26;48;2;7;52.086.270,00 €;0;0,00 €;5;447.941,90 €;5;252.618,40 €;35;5.952,70 €;754;345,30 €;2.265;128,50 €;1.583;128,50 €;34.929;19,00 €;39.416;18,80 €;80.789;17,40 €;179.412;9,70 €;582.357;9,00 €;Fr
27.08.2024;15;24;29;33;39;2;9;41.358.706,00 €;0;0,00 €;2;889.212,10 €;9;111.438,70 €;33;5.013,10 €;624;331,30 €;1.602;141,90 €;1.413;117,00 €;23.890;22,00 €;30.004;19,60 €;64.544;17,30 €;126.134;11,00 €;429.414;9,70 €;Di
30.08.2024;8;11;25;31;48;11;12;66.331.440,00 €;1;92.511.126,90 €;6;475.375,30 €;22;73.115,30 €;34;7.803,60 €;1.007;329,30 €;1.712;213,00 €;2.904;91,30 €;25.599;33,00 €;39.608;23,80 €;120.076;15,90 €;132.747;15,90 €;548.783;12,20 €;Fr
03.09.2024;5;17;23;36;37;5;9;28.506.806,00 €;1;10.000.000,00 €;3;408.597,50 €;10;69.129,00 €;53;2.151,40 €;751;189,70 €;1.660;94,40 €;1.656;68,80 €;19.519;18,60 €;26.432;15,30 €;54.458;14,10 €;92.591;10,30 €;333.255;8,60 €;Di
06.09.2024;7;11;27;42;45;3;10;39.080.274,00 €;0;0,00 €;3;560.150,50 €;4;236.924,10 €;33;4.737,00 €;720;271,30 €;1.750;122,80 €;1.577;99,10 €;24.317;20,40 €;32.014;17,30 €;68.254;15,40 €;117.413;11,20 €;447.320;8,80 €;Fr
10.09.2024;7;10;31;41;46;1;5;28.521.782,00 €;0;0,00 €;1;1.226.436,60 €;2;345.826,60 €;14;8.149,00 €;383;372,30 €;842;186,30 €;799;142,70 €;12.798;28,40 €;17.516;23,20 €;38.851;19,80 €;70.735;13,60 €;273.481;10,50 €;Di
13.09.2024;2;3;17;40;44;4;8;45.546.560,00 €;0;0,00 €;3;0,00 €;6;184.084,00 €;50;3.643,70 €;658;346,00 €;2.557;111,20 €;1.332;111,20 €;36.929;18,50 €;31.078;18,50 €;64.664;18,50 €;184.035;9,30 €;474.282;9,30 €;Fr
17.09.2024;1;3;13;24;44;11;12;31.244.250,00 €;0;0,00 €;0;0,00 €;6;126.278,80 €;24;5.207,30 €;439;355,80 €;899;191,10 €;1.537;81,30 €;12.520;31,80 €;19.147;23,20 €;62.174;14,90 €;64.497;14,90 €;269.554;11,70 €;Di
20.09.2024;9;17;19;26;39;4;10;45.998.580,00 €;0;0,00 €;4;1.319.985,90 €;9;123.940,60 €;51;3.607,70 €;885;259,80 €;1.955;129,40 €;2.122;86,70 €;25.200;23,20 €;38.704;16,90 €;89.645;13,80 €;124.893;12,40 €;508.185;9,10 €;Fr
24.09.2024;3;13;34;41;43;1;5;33.661.708,00 €;0;0,00 €;2;723.726,70 €;12;68.024,70 €;16;8.415,40 €;460;365,80 €;1.114;166,10 €;1.275;105,60 €;15.390;27,80 €;23.359;20,50 €;54.502;16,60 €;83.557;13,50 €;330.172;10,30 €;Di
27.09.2024;6;15;25;29;41;1;3;50.748.734,00 €;0;0,00 €;3;727.398,50 €;4;307.664,20 €;37;5.486,70 €;723;350,90 €;1.686;165,50 €;1.577;128,70 €;24.651;26,20 €;34.563;20,90 €;74.830;18,30 €;130.871;13,00 €;514.182;10,00 €;Fr
01.10.2024;17;37;42;45;50;6;7;39.706.888,00 €;0;0,00 €;2;853.698,00 €;7;137.556,00 €;31;5.123,40 €;501;396,20 €;1.367;159,70 €;1.130;140,50 €;20.227;25,00 €;25.745;21,90 €;53.488;20,00 €;113.872;11,70 €;390.846;10,30 €;Di
